,gameId,season_x,week,lastName,firstName,position,uniformNumber,opponent,team,att,comp,passYds,passTds,ints,sacks,sackYds,rush,rushYds,rushTds,rec,recYds,recTds,season_y,type,surface,temperature,conditions,windSpeed
2208,5312,2020,7,Dallas,DeeJay,RB,31,Cardinals,Seahawks,0,0,0,0,0,0,0,0,0,0,2,18,0,2020.0,Regular,Grass-Roof,85.0,scattered clouds,14.99
2209,5312,2020,7,Homer,Travis,RB,25,Cardinals,Seahawks,0,0,0,0,0,0,0,3,10,0,0,0,0,2020.0,Regular,Grass-Roof,85.0,scattered clouds,14.99
2210,5312,2020,7,Hollister,Jacob,TE,47,Cardinals,Seahawks,0,0,0,0,0,0,0,0,0,0,3,22,0,2020.0,Regular,Grass-Roof,85.0,scattered clouds,14.99
2211,5312,2020,7,Olsen,G,TE,82,Cardinals,Seahawks,0,0,0,0,0,0,0,0,0,0,2,18,0,2020.0,Regular,Grass-Roof,85.0,scattered clouds,14.99
2212,5312,2020,7,Dissly,Will,TE,88,Cardinals,Seahawks,0,0,0,0,0,0,0,0,0,0,2,38,0,2020.0,Regular,Grass-Roof,85.0,scattered clouds,14.99
2213,5312,2020,7,Lockett,T,WR,16,Cardinals,Seahawks,0,0,0,0,0,0,0,0,0,0,15,200,3,2020.0,Regular,Grass-Roof,85.0,scattered clouds,14.99
2214,5312,2020,7,Moore,David,WR,83,Cardinals,Seahawks,0,0,0,0,0,0,0,1,4,0,3,54,0,2020.0,Regular,Grass-Roof,85.0,scattered clouds,14.99
2215,5312,2020,7,Metcalf,D.K.,WR,14,Cardinals,Seahawks,0,0,0,0,0,0,0,0,0,0,2,23,0,2020.0,Regular,Grass-Roof,85.0,scattered clouds,14.99
2216,5312,2020,7,Swain,Freddie,WR,18,Cardinals,Seahawks,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Grass-Roof,85.0,scattered clouds,14.99
2217,5303,2020,7,Roethlisberger,B,QB,7,Titans,Steelers,49,32,268,2,3,0,0,1,-1,0,0,0,0,2020.0,Regular,Grass,60.0,overcast clouds,4.7
2218,5303,2020,7,McCloud,Ray-Ray,RB,14,Titans,Steelers,0,0,0,0,0,0,0,0,0,0,2,12,0,2020.0,Regular,Grass,60.0,overcast clouds,4.7
2219,5303,2020,7,Conner,James,RB,30,Titans,Steelers,0,0,0,0,0,0,0,20,82,0,3,29,0,2020.0,Regular,Grass,60.0,overcast clouds,4.7
2220,5303,2020,7,Snell Jr.,Benny,RB,24,Titans,Steelers,0,0,0,0,0,0,0,2,2,1,0,0,0,2020.0,Regular,Grass,60.0,overcast clouds,4.7
2221,5303,2020,7,McFarland,Anthony,RB,26,Titans,Steelers,0,0,0,0,0,0,0,1,6,0,0,0,0,2020.0,Regular,Grass,60.0,overcast clouds,4.7
2222,5303,2020,7,Samuels,Jaylen,RB,38,Titans,Steelers,0,0,0,0,0,0,0,1,5,0,0,0,0,2020.0,Regular,Grass,60.0,overcast clouds,4.7
2223,5303,2020,7,McDonald,V,TE,89,Titans,Steelers,0,0,0,0,0,0,0,0,0,0,2,14,0,2020.0,Regular,Grass,60.0,overcast clouds,4.7
2224,5303,2020,7,Ebron,E,TE,85,Titans,Steelers,0,0,0,0,0,0,0,0,0,0,6,50,0,2020.0,Regular,Grass,60.0,overcast clouds,4.7
2225,5303,2020,7,Smith-Schuster,Juju,WR,19,Titans,Steelers,0,0,0,0,0,0,0,0,0,0,9,85,0,2020.0,Regular,Grass,60.0,overcast clouds,4.7
2226,5303,2020,7,Johnson,Diontae,WR,18,Titans,Steelers,0,0,0,0,0,0,0,0,0,0,9,80,2,2020.0,Regular,Grass,60.0,overcast clouds,4.7
2227,5303,2020,7,Claypool,Chase,WR,11,Titans,Steelers,0,0,0,0,0,0,0,0,0,0,1,-2,0,2020.0,Regular,Grass,60.0,overcast clouds,4.7
2228,5303,2020,7,Washington,James,WR,13,Titans,Steelers,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Grass,60.0,overcast clouds,4.7
2229,5307,2020,7,Watson,Deshaun,QB,4,Packers,Texans,39,29,309,2,0,3,23,7,38,0,0,0,0,2020.0,Regular,Turf-Roof,75.0,overcast clouds,10.29
2230,5307,2020,7,Johnson,D,RB,29,Packers,Texans,0,0,0,0,0,0,0,14,42,0,4,42,1,2020.0,Regular,Turf-Roof,75.0,overcast clouds,10.29
2231,5307,2020,7,Johnson,D,RB,28,Packers,Texans,0,0,0,0,0,0,0,1,-1,0,5,43,0,2020.0,Regular,Turf-Roof,75.0,overcast clouds,10.29
2232,5307,2020,7,Fuller,W,WR,15,Packers,Texans,0,0,0,0,0,0,0,0,0,0,3,35,1,2020.0,Regular,Turf-Roof,75.0,overcast clouds,10.29
2233,5307,2020,7,Carter,D,WR,18,Packers,Texans,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Turf-Roof,75.0,overcast clouds,10.29
2234,5307,2020,7,Cobb,R,WR,18,Packers,Texans,0,0,0,0,0,0,0,0,0,0,8,95,0,2020.0,Regular,Turf-Roof,75.0,overcast clouds,10.29
2235,5307,2020,7,Stills,K,WR,84,Packers,Texans,0,0,0,0,0,0,0,0,0,0,2,34,0,2020.0,Regular,Turf-Roof,75.0,overcast clouds,10.29
2236,5307,2020,7,Cooks,B,WR,10,Packers,Texans,0,0,0,0,0,0,0,0,0,0,7,60,0,2020.0,Regular,Turf-Roof,75.0,overcast clouds,10.29
2237,5303,2020,7,Kern,B,P,1,Steelers,Titans,1,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Grass,60.0,overcast clouds,4.7
2238,5303,2020,7,Tannehill,R,QB,17,Steelers,Titans,30,18,220,2,0,2,10,2,5,0,0,0,0,2020.0,Regular,Grass,60.0,overcast clouds,4.7
2239,5303,2020,7,Henry,D,RB,22,Steelers,Titans,0,0,0,0,0,0,0,20,75,1,2,-3,0,2020.0,Regular,Grass,60.0,overcast clouds,4.7
2240,5303,2020,7,McNichols,Jeremy,RB,30,Steelers,Titans,0,0,0,0,0,0,0,1,2,0,0,0,0,2020.0,Regular,Grass,60.0,overcast clouds,4.7
2241,5303,2020,7,Smith,Jonnu,TE,81,Steelers,Titans,0,0,0,0,0,0,0,0,0,0,1,9,0,2020.0,Regular,Grass,60.0,overcast clouds,4.7
2242,5303,2020,7,Firkser,Anthony,TE,86,Steelers,Titans,0,0,0,0,0,0,0,0,0,0,2,7,0,2020.0,Regular,Grass,60.0,overcast clouds,4.7
2243,5303,2020,7,Swaim,G,TE,87,Steelers,Titans,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Grass,60.0,overcast clouds,4.7
2244,5303,2020,7,Raymond,Kalif,WR,19,Steelers,Titans,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Grass,60.0,overcast clouds,4.7
2245,5303,2020,7,Brown,A.J.,WR,11,Steelers,Titans,0,0,0,0,0,0,0,0,0,0,6,153,1,2020.0,Regular,Grass,60.0,overcast clouds,4.7
2246,5303,2020,7,Davis,Corey,WR,84,Steelers,Titans,0,0,0,0,0,0,0,0,0,0,6,35,1,2020.0,Regular,Grass,60.0,overcast clouds,4.7
2247,5303,2020,7,Humphries,A,WR,11,Steelers,Titans,0,0,0,0,0,0,0,0,0,0,1,19,0,2020.0,Regular,Grass,60.0,overcast clouds,4.7
2248,5311,2020,7,Allen,Kyle,QB,7,Cowboys,Washington,25,15,194,2,0,2,5,4,11,0,0,0,0,2020.0,Regular,Grass,47.0,light rain,3.36
2249,5311,2020,7,Thomas,L,QB,6,Cowboys,Washington,0,0,0,0,0,0,0,0,0,0,4,60,1,2020.0,Regular,Grass,47.0,light rain,3.36
2250,5311,2020,7,Barber,P,RB,43,Cowboys,Washington,0,0,0,0,0,0,0,10,34,0,0,0,0,2020.0,Regular,Grass,47.0,light rain,3.36
2251,5311,2020,7,Hemingway,T,TE,84,Cowboys,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Grass,47.0,light rain,3.36
2252,5311,2020,7,Sprinkle,Jeremy,TE,87,Cowboys,Washington,0,0,0,0,0,0,0,0,0,0,1,6,0,2020.0,Regular,Grass,47.0,light rain,3.36
2253,5311,2020,7,Gibson,Antonio,WR,24,Cowboys,Washington,0,0,0,0,0,0,0,20,128,1,0,0,0,2020.0,Regular,Grass,47.0,light rain,3.36
2254,5311,2020,7,McKissic,J.D.,WR,30,Cowboys,Washington,0,0,0,0,0,0,0,5,35,0,2,16,0,2020.0,Regular,Grass,47.0,light rain,3.36
2255,5311,2020,7,McLaurin,Terry,WR,17,Cowboys,Washington,0,0,0,0,0,0,0,0,0,0,7,90,1,2020.0,Regular,Grass,47.0,light rain,3.36
2256,5311,2020,7,Sims,Cam,WR,89,Cowboys,Washington,0,0,0,0,0,0,0,0,0,0,1,22,0,2020.0,Regular,Grass,47.0,light rain,3.36
2257,5327,2020,8,Juszczyk,K,FB,40,Seahawks,49ers,0,0,0,0,0,0,0,0,0,0,2,21,0,2020.0,Regular,Turf,57.0,clear sky,3.36
2258,5327,2020,8,Garoppolo,J,QB,10,Seahawks,49ers,16,11,84,0,1,3,23,4,4,0,0,0,0,2020.0,Regular,Turf,57.0,clear sky,3.36
2259,5327,2020,8,Mullens,Nick,QB,4,Seahawks,49ers,25,18,238,2,0,0,0,0,0,0,0,0,0,2020.0,Regular,Turf,57.0,clear sky,3.36
2260,5327,2020,8,Coleman,T,RB,26,Seahawks,49ers,0,0,0,0,0,0,0,3,20,0,0,0,0,2020.0,Regular,Turf,57.0,clear sky,3.36
2261,5327,2020,8,Hasty,JaMycal,RB,38,Seahawks,49ers,0,0,0,0,0,0,0,12,29,1,1,2,0,2020.0,Regular,Turf,57.0,clear sky,3.36
2262,5327,2020,8,McKinnon,J,RB,31,Seahawks,49ers,0,0,0,0,0,0,0,3,-1,1,4,40,0,2020.0,Regular,Turf,57.0,clear sky,3.36
2263,5327,2020,8,Kittle,George,TE,85,Seahawks,49ers,0,0,0,0,0,0,0,0,0,0,2,39,0,2020.0,Regular,Turf,57.0,clear sky,3.36
2264,5327,2020,8,Dwelley,Ross,TE,82,Seahawks,49ers,0,0,0,0,0,0,0,0,0,0,1,16,1,2020.0,Regular,Turf,57.0,clear sky,3.36
2265,5327,2020,8,Taylor,Trent,WR,81,Seahawks,49ers,0,0,0,0,0,0,0,0,0,0,3,32,0,2020.0,Regular,Turf,57.0,clear sky,3.36
2266,5327,2020,8,Aiyuk,Brandon,WR,11,Seahawks,49ers,0,0,0,0,0,0,0,0,0,0,8,91,1,2020.0,Regular,Turf,57.0,clear sky,3.36
2267,5327,2020,8,Bourne,Kendrick,WR,84,Seahawks,49ers,0,0,0,0,0,0,0,0,0,0,8,81,0,2020.0,Regular,Turf,57.0,clear sky,3.36
2268,5327,2020,8,Pettis,Dante,WR,18,Seahawks,49ers,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Turf,57.0,clear sky,3.36
2269,5326,2020,8,Foles,N,QB,9,Saints,Bears,41,28,272,2,1,5,39,0,0,0,0,0,0,2020.0,Regular,Grass,40.0,broken clouds,1.99
2270,5326,2020,8,Trubisky,Mitchell,QB,10,Saints,Bears,0,0,0,0,0,0,0,1,3,0,0,0,0,2020.0,Regular,Grass,40.0,broken clouds,1.99
2271,5326,2020,8,Montgomery,David,RB,32,Saints,Bears,0,0,0,0,0,0,0,21,89,0,2,16,0,2020.0,Regular,Grass,40.0,broken clouds,1.99
2272,5326,2020,8,Nall,Ryan,RB,35,Saints,Bears,0,0,0,0,0,0,0,0,0,0,1,2,0,2020.0,Regular,Grass,40.0,broken clouds,1.99
2273,5326,2020,8,Graham,J,TE,80,Saints,Bears,0,0,0,0,0,0,0,0,0,0,2,13,0,2020.0,Regular,Grass,40.0,broken clouds,1.99
2274,5326,2020,8,Kmet,Cole,TE,85,Saints,Bears,0,0,0,0,0,0,0,0,0,0,1,2,0,2020.0,Regular,Grass,40.0,broken clouds,1.99
2275,5326,2020,8,Miller,Anthony,WR,17,Saints,Bears,0,0,0,0,0,0,0,0,0,0,8,73,0,2020.0,Regular,Grass,40.0,broken clouds,1.99
2276,5326,2020,8,Mooney,Darnell,WR,11,Saints,Bears,0,0,0,0,0,0,0,0,0,0,5,69,1,2020.0,Regular,Grass,40.0,broken clouds,1.99
2277,5326,2020,8,Wims,Javon,WR,83,Saints,Bears,0,0,0,0,0,0,0,0,0,0,1,9,0,2020.0,Regular,Grass,40.0,broken clouds,1.99
2278,5326,2020,8,Robinson,A,WR,15,Saints,Bears,0,0,0,0,0,0,0,0,0,0,6,87,1,2020.0,Regular,Grass,40.0,broken clouds,1.99
2279,5326,2020,8,Patterson,C,WR,84,Saints,Bears,0,0,0,0,0,0,0,1,4,0,2,1,0,2020.0,Regular,Grass,40.0,broken clouds,1.99
2280,5320,2020,8,Burrow,Joe,QB,9,Titans,Bengals,37,26,249,2,0,0,0,3,9,0,0,0,0,2020.0,Regular,Turf,50.0,few clouds,4.0
2281,5320,2020,8,Bernard,G,RB,25,Titans,Bengals,0,0,0,0,0,0,0,15,62,1,3,16,1,2020.0,Regular,Turf,50.0,few clouds,4.0
2282,5320,2020,8,Perine,Samaje,RB,32,Titans,Bengals,0,0,0,0,0,0,0,10,32,1,1,2,0,2020.0,Regular,Turf,50.0,few clouds,4.0
2283,5320,2020,8,Sample,Drew,TE,89,Titans,Bengals,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Turf,50.0,few clouds,4.0
2284,5320,2020,8,Carter,Cethan,TE,82,Titans,Bengals,0,0,0,0,0,0,0,0,0,0,1,2,0,2020.0,Regular,Turf,50.0,few clouds,4.0
2285,5320,2020,8,Higgins,Tee,WR,85,Titans,Bengals,0,0,0,0,0,0,0,2,6,0,6,78,0,2020.0,Regular,Turf,50.0,few clouds,4.0
2286,5320,2020,8,Boyd,T,WR,83,Titans,Bengals,0,0,0,0,0,0,0,2,9,0,6,67,1,2020.0,Regular,Turf,50.0,few clouds,4.0
2287,5320,2020,8,Tate,Auden,WR,19,Titans,Bengals,0,0,0,0,0,0,0,0,0,0,7,65,0,2020.0,Regular,Turf,50.0,few clouds,4.0
2288,5320,2020,8,Green,A,WR,18,Titans,Bengals,0,0,0,0,0,0,0,0,0,0,2,19,0,2020.0,Regular,Turf,50.0,few clouds,4.0
2289,5320,2020,8,Erickson,A,WR,12,Titans,Bengals,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Turf,50.0,few clouds,4.0
2290,5319,2020,8,Allen,Josh,QB,17,Patriots,Bills,18,11,154,0,1,1,5,10,23,1,0,0,0,2020.0,Regular,Turf,40.0,moderate rain,3.0
2291,5319,2020,8,Singletary,Devin,RB,26,Patriots,Bills,0,0,0,0,0,0,0,14,86,0,1,6,0,2020.0,Regular,Turf,40.0,moderate rain,3.0
2292,5319,2020,8,Moss,Zack,RB,20,Patriots,Bills,0,0,0,0,0,0,0,14,81,2,0,0,0,2020.0,Regular,Turf,40.0,moderate rain,3.0
2293,5319,2020,8,Kroft,T,TE,81,Patriots,Bills,0,0,0,0,0,0,0,0,0,0,1,11,0,2020.0,Regular,Turf,40.0,moderate rain,3.0
2294,5319,2020,8,Beasley,C,WR,11,Patriots,Bills,0,0,0,0,0,0,0,0,0,0,2,24,0,2020.0,Regular,Turf,40.0,moderate rain,3.0
2295,5319,2020,8,Diggs,S,WR,14,Patriots,Bills,0,0,0,0,0,0,0,0,0,0,6,92,0,2020.0,Regular,Turf,40.0,moderate rain,3.0
2296,5319,2020,8,Davis,Gabriel,WR,13,Patriots,Bills,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Turf,40.0,moderate rain,3.0
2297,5319,2020,8,Roberts,A,WR,12,Patriots,Bills,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Turf,40.0,moderate rain,3.0
2298,5319,2020,8,Brown,John,WR,12,Patriots,Bills,0,0,0,0,0,0,0,0,0,0,1,21,0,2020.0,Regular,Turf,40.0,moderate rain,3.0
2299,5330,2020,8,Lock,Drew,QB,3,Chargers,Broncos,41,26,248,3,1,2,5,2,-1,0,0,0,0,2020.0,Regular,Grass,67.0,clear sky,5.01
2300,5330,2020,8,Gordon,M,RB,28,Chargers,Broncos,0,0,0,0,0,0,0,8,26,0,6,21,0,2020.0,Regular,Grass,67.0,clear sky,5.01
2301,5330,2020,8,Lindsay,Phillip,RB,30,Chargers,Broncos,0,0,0,0,0,0,0,6,83,1,1,3,0,2020.0,Regular,Grass,67.0,clear sky,5.01
2302,5330,2020,8,Fant,Noah,TE,87,Chargers,Broncos,0,0,0,0,0,0,0,0,0,0,7,47,0,2020.0,Regular,Grass,67.0,clear sky,5.01
2303,5330,2020,8,Okwuegbunam,Albert,TE,85,Chargers,Broncos,0,0,0,0,0,0,0,0,0,0,1,9,1,2020.0,Regular,Grass,67.0,clear sky,5.01
2304,5330,2020,8,Jeudy,Jerry,WR,10,Chargers,Broncos,0,0,0,0,0,0,0,0,0,0,4,73,0,2020.0,Regular,Grass,67.0,clear sky,5.01
2305,5330,2020,8,Hamler,K.J.,WR,13,Chargers,Broncos,0,0,0,0,0,0,0,0,0,0,3,13,1,2020.0,Regular,Grass,67.0,clear sky,5.01
2306,5330,2020,8,Hamilton,DaeSean,WR,17,Chargers,Broncos,0,0,0,0,0,0,0,0,0,0,4,82,1,2020.0,Regular,Grass,67.0,clear sky,5.01
2307,5330,2020,8,Cleveland,Tyrie,WR,16,Chargers,Broncos,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Grass,67.0,clear sky,5.01
2308,5321,2020,8,Johnson,D,CB,30,Raiders,Browns,0,0,0,0,0,0,0,2,6,0,1,5,0,2020.0,Regular,Grass,40.0,light rain,16.11
2309,5321,2020,8,Janovich,A,FB,32,Raiders,Browns,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Grass,40.0,light rain,16.11
2310,5321,2020,8,Mayfield,Baker,QB,6,Raiders,Browns,25,12,122,0,0,0,0,6,29,0,0,0,0,2020.0,Regular,Grass,40.0,light rain,16.11
2311,5321,2020,8,Hunt,Kareem,RB,27,Raiders,Browns,0,0,0,0,0,0,0,14,66,0,2,7,0,2020.0,Regular,Grass,40.0,light rain,16.11
2312,5321,2020,8,Njoku,David,TE,85,Raiders,Browns,0,0,0,0,0,0,0,0,0,0,1,19,0,2020.0,Regular,Grass,40.0,light rain,16.11
2313,5321,2020,8,Bryant,Harrison,TE,88,Raiders,Browns,0,0,0,0,0,0,0,0,0,0,3,25,0,2020.0,Regular,Grass,40.0,light rain,16.11
2314,5321,2020,8,Landry,J,WR,14,Raiders,Browns,0,0,0,0,0,0,0,0,0,0,4,52,0,2020.0,Regular,Grass,40.0,light rain,16.11
2315,5321,2020,8,Higgins,R,WR,81,Raiders,Browns,0,0,0,0,0,0,0,0,0,0,1,14,0,2020.0,Regular,Grass,40.0,light rain,16.11
2316,5321,2020,8,Peoples-Jones,Donovan,WR,11,Raiders,Browns,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Grass,40.0,light rain,16.11
2317,5329,2020,8,Brady,T,QB,12,Giants,Buccaneers,40,28,279,2,0,2,16,1,-1,0,0,0,0,2020.0,Regular,Turf,41.0,clear sky,18.34
2318,5329,2020,8,Jones,Ronald,RB,27,Giants,Buccaneers,0,0,0,0,0,0,0,7,23,0,4,23,0,2020.0,Regular,Turf,41.0,clear sky,18.34
2319,5329,2020,8,Fournette,Leonard,RB,27,Giants,Buccaneers,0,0,0,0,0,0,0,15,52,0,3,19,0,2020.0,Regular,Turf,41.0,clear sky,18.34
2320,5329,2020,8,Brate,C,TE,84,Giants,Buccaneers,0,0,0,0,0,0,0,0,0,0,2,35,0,2020.0,Regular,Turf,41.0,clear sky,18.34
2321,5329,2020,8,Hudson,Tanner,TE,88,Giants,Buccaneers,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Turf,41.0,clear sky,18.34
2322,5329,2020,8,Gronkowski,R,TE,87,Giants,Buccaneers,0,0,0,0,0,0,0,0,0,0,4,41,1,2020.0,Regular,Turf,41.0,clear sky,18.34
2323,5329,2020,8,Mickens,Jaydon,WR,85,Giants,Buccaneers,0,0,0,0,0,0,0,0,0,0,5,36,0,2020.0,Regular,Turf,41.0,clear sky,18.34
2324,5329,2020,8,Miller,Scott,WR,10,Giants,Buccaneers,0,0,0,0,0,0,0,1,7,0,3,35,0,2020.0,Regular,Turf,41.0,clear sky,18.34
2325,5329,2020,8,Evans,M,WR,13,Giants,Buccaneers,0,0,0,0,0,0,0,0,0,0,5,55,1,2020.0,Regular,Turf,41.0,clear sky,18.34
2326,5329,2020,8,Watson,Justin,WR,17,Giants,Buccaneers,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Turf,41.0,clear sky,18.34
2327,5329,2020,8,Johnson,Tyler,WR,18,Giants,Buccaneers,0,0,0,0,0,0,0,0,0,0,2,35,0,2020.0,Regular,Turf,41.0,clear sky,18.34
2328,5330,2020,8,Herbert,Justin,QB,10,Broncos,Chargers,43,29,278,3,2,2,3,3,21,0,0,0,0,2020.0,Regular,Grass,67.0,clear sky,5.01
2329,5330,2020,8,Jackson,Justin,RB,32,Broncos,Chargers,0,0,0,0,0,0,0,17,89,0,3,53,0,2020.0,Regular,Grass,67.0,clear sky,5.01
2330,5330,2020,8,Kelley,Joshua,RB,27,Broncos,Chargers,0,0,0,0,0,0,0,7,32,0,1,-7,0,2020.0,Regular,Grass,67.0,clear sky,5.01
2331,5330,2020,8,Pope,Troymaine,RB,43,Broncos,Chargers,0,0,0,0,0,0,0,10,67,0,5,28,0,2020.0,Regular,Grass,67.0,clear sky,5.01
2332,5330,2020,8,Nabers,Gabe,RB,40,Broncos,Chargers,0,0,0,0,0,0,0,0,0,0,1,2,1,2020.0,Regular,Grass,67.0,clear sky,5.01
2333,5330,2020,8,Henry,H,TE,86,Broncos,Chargers,0,0,0,0,0,0,0,0,0,0,4,33,0,2020.0,Regular,Grass,67.0,clear sky,5.01
2334,5330,2020,8,Williams,Mike,WR,81,Broncos,Chargers,0,0,0,0,0,0,0,1,1,0,5,99,1,2020.0,Regular,Grass,67.0,clear sky,5.01
2335,5330,2020,8,Guyton,Jalen,WR,8,Broncos,Chargers,0,0,0,0,0,0,0,0,0,0,1,3,0,2020.0,Regular,Grass,67.0,clear sky,5.01
2336,5330,2020,8,Allen,K,WR,13,Broncos,Chargers,1,0,0,0,0,0,0,0,0,0,9,67,1,2020.0,Regular,Grass,67.0,clear sky,5.01
2337,5330,2020,8,Hill,K.J.,WR,84,Broncos,Chargers,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Grass,67.0,clear sky,5.01
2338,5330,2020,8,Reed,Joe,WR,12,Broncos,Chargers,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Grass,67.0,clear sky,5.01
2339,5324,2020,8,Townsend,Tommy,K,5,Jets,Chiefs,1,1,13,0,0,0,0,0,0,0,0,0,0,2020.0,Regular,Grass,49.0,clear sky,10.29
2340,5324,2020,8,Mahomes,Patrick,QB,15,Jets,Chiefs,42,31,416,5,0,0,0,0,0,0,0,0,0,2020.0,Regular,Grass,49.0,clear sky,10.29
2341,5324,2020,8,Henne,C,QB,7,Jets,Chiefs,4,3,17,0,0,0,0,1,0,0,0,0,0,2020.0,Regular,Grass,49.0,clear sky,10.29
2342,5324,2020,8,Edwards-Helaire,Clyde,RB,25,Jets,Chiefs,0,0,0,0,0,0,0,6,21,0,3,10,0,2020.0,Regular,Grass,49.0,clear sky,10.29
2343,5324,2020,8,Bell,L,RB,26,Jets,Chiefs,0,0,0,0,0,0,0,6,7,0,3,31,0,2020.0,Regular,Grass,49.0,clear sky,10.29
2344,5324,2020,8,Williams,Darrel,RB,31,Jets,Chiefs,0,0,0,0,0,0,0,3,19,0,1,7,0,2020.0,Regular,Grass,49.0,clear sky,10.29
2345,5324,2020,8,Thompson,Darwin,RB,34,Jets,Chiefs,0,0,0,0,0,0,0,4,3,0,0,0,0,2020.0,Regular,Grass,49.0,clear sky,10.29
2346,5324,2020,8,Yelder,Deon,TE,82,Jets,Chiefs,0,0,0,0,0,0,0,0,0,0,1,5,0,2020.0,Regular,Grass,49.0,clear sky,10.29
2347,5324,2020,8,Kelce,T,TE,87,Jets,Chiefs,0,0,0,0,0,0,0,0,0,0,8,109,1,2020.0,Regular,Grass,49.0,clear sky,10.29
2348,5324,2020,8,Keizer,Nick,TE,48,Jets,Chiefs,0,0,0,0,0,0,0,0,0,0,1,5,0,2020.0,Regular,Grass,49.0,clear sky,10.29
2349,5324,2020,8,Pringle,Byron,WR,7,Jets,Chiefs,0,0,0,0,0,0,0,0,0,0,3,22,0,2020.0,Regular,Grass,49.0,clear sky,10.29
2350,5324,2020,8,Hill,T,WR,10,Jets,Chiefs,0,0,0,0,0,0,0,0,0,0,4,98,2,2020.0,Regular,Grass,49.0,clear sky,10.29
2351,5324,2020,8,Hardman,Mecole,WR,17,Jets,Chiefs,0,0,0,0,0,0,0,0,0,0,7,96,1,2020.0,Regular,Grass,49.0,clear sky,10.29
2352,5324,2020,8,Robinson,D,WR,14,Jets,Chiefs,0,0,0,0,0,0,0,0,0,0,4,63,1,2020.0,Regular,Grass,49.0,clear sky,10.29
2353,5322,2020,8,Rivers,P,QB,17,Lions,Colts,33,23,262,3,0,2,15,2,-2,0,0,0,0,2020.0,Regular,Turf-Dome,39.0,overcast clouds,26.4
2354,5322,2020,8,Taylor,Jonathan,RB,28,Lions,Colts,0,0,0,0,0,0,0,11,22,0,2,9,0,2020.0,Regular,Turf-Dome,39.0,overcast clouds,26.4
2355,5322,2020,8,Wilkins,Jordan,RB,20,Lions,Colts,0,0,0,0,0,0,0,20,89,1,1,24,0,2020.0,Regular,Turf-Dome,39.0,overcast clouds,26.4
2356,5322,2020,8,Hines,Nyheim,RB,21,Lions,Colts,0,0,0,0,0,0,0,5,8,0,3,54,2,2020.0,Regular,Turf-Dome,39.0,overcast clouds,26.4
2357,5322,2020,8,Doyle,J,TE,84,Lions,Colts,0,0,0,0,0,0,0,0,0,0,2,18,1,2020.0,Regular,Turf-Dome,39.0,overcast clouds,26.4
2358,5322,2020,8,Burton,T,TE,47,Lions,Colts,0,0,0,0,0,0,0,1,2,1,3,9,0,2020.0,Regular,Turf-Dome,39.0,overcast clouds,26.4
2359,5322,2020,8,Alie-Cox,Mo,TE,81,Lions,Colts,0,0,0,0,0,0,0,0,0,0,3,37,0,2020.0,Regular,Turf-Dome,39.0,overcast clouds,26.4
2360,5322,2020,8,Hilton,T,WR,13,Lions,Colts,0,0,0,0,0,0,0,0,0,0,2,9,0,2020.0,Regular,Turf-Dome,39.0,overcast clouds,26.4
2361,5322,2020,8,Pascal,Zach,WR,14,Lions,Colts,1,0,0,0,0,0,0,0,0,0,3,44,0,2020.0,Regular,Turf-Dome,39.0,overcast clouds,26.4
2362,5322,2020,8,Pittman,Michael,WR,11,Lions,Colts,0,0,0,0,0,0,0,0,0,0,1,6,0,2020.0,Regular,Turf-Dome,39.0,overcast clouds,26.4
2363,5322,2020,8,Johnson,Marcus,WR,16,Lions,Colts,0,0,0,0,0,0,0,0,0,0,2,39,0,2020.0,Regular,Turf-Dome,39.0,overcast clouds,26.4
2364,5322,2020,8,Dulin,Ashton,WR,16,Lions,Colts,0,0,0,0,0,0,0,0,0,0,1,13,0,2020.0,Regular,Turf-Dome,39.0,overcast clouds,26.4
2365,5328,2020,8,DiNucci,Ben,QB,7,Eagles,Cowboys,40,21,180,0,0,4,48,5,22,0,0,0,0,2020.0,Regular,Grass,49.0,cloudy,17.0
